GRAND_ID: 4336
DAM_NAME: 24.6886
LONG: 24.6886
LAT: -34.093211
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.15
2.0;0.07;0.34
3.0;0.1;0.56
4.0;0.13;0.82
5.0;0.18;1.12
6.0;0.23;1.48
7.0;0.29;1.89
8.0;0.41;2.42
9.0;0.55;3.09
10.0;0.65;3.87
11.0;0.76;4.75
12.0;0.96;5.84
13.0;1.23;7.19
14.0;1.55;8.86
15.0;1.84;10.83
16.0;2.29;13.24
17.0;2.83;16.19
18.0;3.41;19.73
19.0;3.73;23.58
20.0;4.06;27.77
21.0;4.33;32.22
22.0;4.64;36.99
23.0;4.88;41.99
24.0;5.1;47.21
25.0;5.28;52.62
26.0;5.43;58.17
27.0;5.53;63.82
28.0;5.63;69.58
29.0;5.69;75.39
30.0;5.77;81.29
31.0;5.81;87.22
32.0;5.85;93.2
33.0;5.89;99.21
34.0;5.91;105.24
