GRAND_ID: 6796
DAM_NAME: 170.481376
LONG: 170.481376
LAT: -44.004564
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.07;0.25
2.0;0.15;0.58
3.0;0.27;1.02
4.0;0.52;1.72
5.0;0.68;2.58
6.0;0.99;3.75
7.0;1.2;5.13
8.0;1.61;6.92
9.0;1.82;8.92
10.0;2.12;11.22
11.0;2.64;14.04
12.0;3.82;18.04
13.0;5.14;23.36
14.0;8.01;31.55
15.0;9.77;41.51
16.0;12.84;54.52
17.0;15.17;69.87
18.0;18.49;88.54
19.0;20.71;109.43
20.0;24.73;134.34
21.0;27.26;161.79
22.0;30.98;192.95
23.0;34.09;227.22
24.0;37.21;264.61
25.0;39.41;304.19
26.0;42.93;347.31
27.0;45.19;392.68
28.0;48.93;441.79
29.0;51.16;493.13
30.0;54.26;547.57
31.0;56.7;604.45
32.0;60.38;665.01
33.0;63.03;728.22
34.0;67.54;795.94
35.0;70.1;866.22
36.0;74.01;940.41
37.0;76.76;1017.35
38.0;79.91;1097.44
39.0;82.05;1179.67
40.0;85.43;1265.28
41.0;87.3;1352.76
42.0;90.0;1442.95
43.0;91.63;1534.76
44.0;93.83;1628.77
45.0;95.17;1724.11
46.0;96.84;1821.14
47.0;97.7;1919.02
48.0;98.77;2017.97
49.0;99.57;2117.72
50.0;100.38;2218.28
51.0;100.92;2319.38
52.0;101.58;2421.14
53.0;101.9;2523.22
54.0;102.37;2625.77
55.0;102.62;2728.57
56.0;102.92;2831.67
57.0;103.14;2934.99
58.0;103.34;3038.51
59.0;103.49;3142.18
60.0;103.69;3246.05
61.0;103.79;3350.02
62.0;103.94;3454.14
63.0;104.06;3558.38
