GRAND_ID: 4221
DAM_NAME: 29.24351
LONG: 29.24351
LAT: -28.760109
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.1;0.23
2.0;0.24;0.61
3.0;0.37;1.11
4.0;0.53;1.77
5.0;0.67;2.57
6.0;0.88;3.58
7.0;1.06;4.77
8.0;1.35;6.26
9.0;1.74;8.13
10.0;2.4;10.65
11.0;2.98;13.76
12.0;3.77;17.66
13.0;4.48;22.28
14.0;5.32;27.73
15.0;6.07;33.93
16.0;7.49;41.55
17.0;8.39;50.07
18.0;9.6;59.81
19.0;11.09;71.03
20.0;12.91;84.07
21.0;14.45;98.65
22.0;16.29;115.07
23.0;17.56;132.77
24.0;19.08;151.98
25.0;20.33;172.44
26.0;21.56;194.13
27.0;22.8;217.06
28.0;24.16;241.36
29.0;25.59;267.08
30.0;27.23;294.45
31.0;28.6;323.18
32.0;30.1;353.41
33.0;31.18;384.72
34.0;32.2;417.05
35.0;32.89;450.07
36.0;33.44;483.65
37.0;33.8;517.58
