GRAND_ID: 4240
DAM_NAME: 28.506332
LONG: 28.506332
LAT: -29.33521
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.1
2.0;0.01;0.21
3.0;0.01;0.33
4.0;0.03;0.46
5.0;0.03;0.59
6.0;0.04;0.73
7.0;0.06;0.9
8.0;0.09;1.09
9.0;0.1;1.3
10.0;0.1;1.5
11.0;0.11;1.72
12.0;0.12;1.93
13.0;0.14;2.18
14.0;2.85;5.12
15.0;2.88;8.1
16.0;2.89;11.09
17.0;2.89;14.09
18.0;2.9;17.09
19.0;2.92;20.11
20.0;2.92;23.13
21.0;2.94;26.18
22.0;2.94;29.22
23.0;2.94;32.27
24.0;2.95;35.32
25.0;2.95;38.37
26.0;2.95;41.43
27.0;2.96;44.49
28.0;2.96;47.56
29.0;2.97;50.63
30.0;2.97;53.7
31.0;2.97;56.77
32.0;2.97;59.84
33.0;2.97;62.91
34.0;2.97;65.98
35.0;2.98;69.06
36.0;2.98;72.14
37.0;2.98;75.22
38.0;2.98;78.3
39.0;2.98;81.38
40.0;2.98;84.46
41.0;2.98;87.54
42.0;2.98;90.62
43.0;2.98;93.7
44.0;2.99;96.79
45.0;2.99;99.88
46.0;2.99;102.97
47.0;2.99;106.06
48.0;2.99;109.14
49.0;2.99;112.23
50.0;2.99;115.32
51.0;2.99;118.41
52.0;2.99;121.51
53.0;2.99;124.6
54.0;2.99;127.7
55.0;2.99;130.79
56.0;2.99;133.89
57.0;2.99;136.98
58.0;3.0;140.09
59.0;3.0;143.19
60.0;3.0;146.29
61.0;3.0;149.39
62.0;3.0;152.49
63.0;3.0;155.59
64.0;3.0;158.69
65.0;3.0;161.79
66.0;3.01;164.9
67.0;3.01;168.01
68.0;3.01;171.12
69.0;3.01;174.22
70.0;3.01;177.33
71.0;3.01;180.44
72.0;3.01;183.55
73.0;3.01;186.67
74.0;3.01;189.79
75.0;3.01;192.9
76.0;3.01;196.02
77.0;3.01;199.14
78.0;3.01;202.25
79.0;3.02;205.37
80.0;3.02;208.5
81.0;3.03;211.63
82.0;3.03;214.75
83.0;3.03;217.88
84.0;3.03;221.01
85.0;3.03;224.14
86.0;3.03;227.26
87.0;3.03;230.39
88.0;3.03;233.52
89.0;3.03;236.65
90.0;3.03;239.77
91.0;3.03;242.9
92.0;3.03;246.03
93.0;3.03;249.16
94.0;3.03;252.28
95.0;3.03;255.41
96.0;3.03;258.54
97.0;3.03;261.67
98.0;3.03;264.8
99.0;3.03;267.93
100.0;3.03;271.07
101.0;3.03;274.2
102.0;3.03;277.33
103.0;3.03;280.46
104.0;3.03;283.59
105.0;3.03;286.72
106.0;3.03;289.85
107.0;3.03;292.98
108.0;3.03;296.11
109.0;3.03;299.25
110.0;3.04;302.39
111.0;3.04;305.53
112.0;3.04;308.67
113.0;3.04;311.81
114.0;3.04;314.95
115.0;3.04;318.09
116.0;3.04;321.23
