GRAND_ID: 968
DAM_NAME: -96.899609
LONG: -96.899609
LAT: 39.078243
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.27;0.42
2.0;0.91;1.47
3.0;1.17;2.79
4.0;1.63;4.57
5.0;1.85;6.57
6.0;2.28;8.99
7.0;2.53;11.67
8.0;3.0;14.82
9.0;3.31;18.28
10.0;4.29;22.72
11.0;4.93;27.8
12.0;6.08;34.02
13.0;6.81;40.97
14.0;8.46;49.58
15.0;9.71;59.43
16.0;13.42;73.0
17.0;16.53;89.68
18.0;26.15;115.98
19.0;31.73;147.86
20.0;42.55;190.55
21.0;49.74;240.44
22.0;59.05;299.64
23.0;63.62;363.41
24.0;71.55;435.1
25.0;75.04;510.29
26.0;80.12;590.55
27.0;82.83;673.53
28.0;86.47;760.15
29.0;87.97;848.26
30.0;89.74;938.15
31.0;90.35;1028.64
