GRAND_ID: 4498
DAM_NAME: 36.850202
LONG: 36.850202
LAT: -0.820555
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.15
2.0;0.09;0.35
3.0;0.14;0.61
4.0;0.21;0.94
5.0;0.28;1.33
6.0;0.35;1.79
7.0;0.41;2.32
8.0;0.49;2.92
9.0;0.6;3.63
10.0;0.74;4.49
11.0;0.87;5.47
12.0;1.01;6.6
13.0;1.15;7.87
14.0;1.3;9.29
15.0;1.41;10.82
16.0;1.51;12.44
17.0;1.61;14.17
18.0;1.69;15.98
19.0;1.78;17.87
20.0;1.85;19.83
21.0;1.91;21.85
22.0;1.96;23.93
23.0;2.01;26.06
24.0;2.06;28.24
25.0;2.11;30.47
26.0;2.17;32.75
27.0;2.21;35.08
28.0;2.25;37.44
29.0;2.29;39.85
30.0;2.32;42.28
31.0;2.36;44.76
32.0;2.4;47.28
33.0;2.43;49.82
