GRAND_ID: 6629
DAM_NAME: 148.62013
LONG: 148.62013
LAT: -36.125399
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.81;1.5
2.0;1.8;3.99
3.0;2.7;7.38
4.0;3.81;11.88
5.0;4.61;17.18
6.0;5.6;23.47
7.0;6.34;30.51
8.0;7.41;38.61
9.0;8.24;47.54
10.0;9.55;57.78
11.0;10.76;69.24
12.0;12.65;82.58
13.0;14.59;97.86
14.0;16.59;115.14
15.0;18.31;134.14
16.0;20.45;155.28
17.0;22.11;178.08
18.0;24.18;202.94
19.0;26.01;229.64
20.0;28.75;259.09
21.0;30.96;290.74
22.0;34.29;325.72
23.0;36.48;362.89
24.0;39.43;403.02
25.0;41.34;445.05
26.0;44.2;489.93
27.0;46.51;537.14
28.0;49.69;587.52
29.0;52.18;640.39
30.0;55.38;696.46
31.0;58.1;755.24
32.0;61.92;817.85
33.0;64.71;883.25
34.0;68.46;952.41
35.0;70.83;1023.93
36.0;73.86;1098.48
37.0;76.14;1175.31
38.0;78.69;1254.69
39.0;80.95;1336.33
40.0;83.54;1420.56
41.0;85.7;1506.96
42.0;87.97;1595.62
43.0;89.92;1686.23
44.0;92.22;1779.15
45.0;94.8;1874.64
46.0;97.13;1972.45
47.0;99.45;2072.6
48.0;102.09;2175.38
49.0;104.32;2280.39
50.0;106.85;2387.93
51.0;108.88;2497.51
52.0;111.41;2609.61
53.0;113.46;2723.76
54.0;115.82;2840.27
55.0;117.65;2958.62
56.0;120.01;3079.32
57.0;122.24;3202.25
58.0;124.33;3327.26
59.0;126.35;3454.3
60.0;128.46;3583.46
61.0;130.23;3714.38
62.0;132.07;3847.14
63.0;133.6;3981.43
64.0;135.4;4117.53
65.0;136.87;4255.09
66.0;138.59;4394.37
67.0;139.94;4535.0
68.0;141.46;4677.15
69.0;142.87;4820.71
70.0;144.29;4965.69
71.0;145.46;5111.83
72.0;146.98;5259.51
73.0;148.04;5408.24
74.0;149.3;5558.24
75.0;150.24;5709.17
76.0;151.42;5861.28
77.0;152.34;6014.31
78.0;153.35;6168.36
79.0;154.19;6323.23
80.0;154.9;6478.82
81.0;155.66;6635.18
82.0;156.2;6792.07
83.0;156.73;6949.49
84.0;157.28;7107.47
85.0;157.73;7265.89
