GRAND_ID: 2502
DAM_NAME: -38.047969
LONG: -38.047969
LAT: -7.515693
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.06;0.18
2.0;0.11;0.41
3.0;0.27;0.8
4.0;0.33;1.25
5.0;0.47;1.84
6.0;0.56;2.51
7.0;0.88;3.51
8.0;1.03;4.66
9.0;1.38;6.16
10.0;1.55;7.82
11.0;1.77;9.71
12.0;1.9;11.73
13.0;2.07;13.92
14.0;2.16;16.19
15.0;2.31;18.62
16.0;2.39;21.13
17.0;2.54;23.79
18.0;2.61;26.51
19.0;2.7;29.33
20.0;2.75;32.2
21.0;2.84;35.15
22.0;2.88;38.15
23.0;2.93;41.2
24.0;2.96;44.27
25.0;2.98;47.37
26.0;3.0;50.48
27.0;3.02;53.62
28.0;3.03;56.77
29.0;3.06;59.95
