GRAND_ID: 2720
DAM_NAME: -8.229546
LONG: -8.229546
LAT: 41.652118
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.05;0.15
2.0;0.07;0.33
3.0;0.14;0.57
4.0;0.21;0.88
5.0;0.27;1.25
6.0;0.32;1.67
7.0;0.38;2.16
8.0;0.43;2.69
9.0;0.53;3.32
10.0;0.62;4.04
11.0;0.74;4.88
12.0;0.8;5.79
13.0;0.93;6.82
14.0;0.99;7.92
15.0;1.11;9.13
16.0;1.17;10.41
17.0;1.34;11.85
18.0;1.49;13.44
19.0;1.63;15.17
20.0;1.76;17.03
21.0;1.94;19.08
22.0;2.06;21.25
23.0;2.31;23.66
24.0;2.4;26.16
25.0;2.59;28.85
26.0;2.68;31.63
27.0;2.89;34.62
28.0;2.99;37.71
29.0;3.16;40.98
30.0;3.3;44.39
31.0;3.48;47.97
32.0;3.61;51.69
33.0;3.78;55.57
34.0;3.86;59.53
35.0;4.04;63.68
36.0;4.13;67.91
37.0;4.38;72.39
38.0;4.45;76.94
39.0;4.62;81.67
40.0;4.75;86.52
41.0;4.89;91.51
42.0;5.0;96.62
43.0;5.16;101.89
44.0;5.25;107.24
45.0;5.38;112.73
46.0;5.5;118.34
47.0;5.63;124.07
48.0;5.7;129.88
49.0;5.81;135.79
50.0;5.89;141.78
