GRAND_ID: 3080
DAM_NAME: 10.134364
LONG: 10.134364
LAT: 62.549509
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.12
2.0;0.06;0.29
3.0;0.09;0.49
4.0;0.17;0.77
5.0;0.23;1.11
6.0;0.4;1.63
7.0;0.52;2.26
8.0;0.89;3.27
9.0;1.07;4.45
10.0;1.68;6.24
11.0;1.88;8.23
12.0;2.25;10.59
13.0;2.38;13.08
14.0;2.72;15.91
15.0;2.9;18.92
16.0;3.2;22.24
17.0;3.41;25.76
18.0;3.83;29.7
19.0;3.99;33.8
20.0;4.61;38.52
21.0;4.82;43.45
22.0;5.26;48.82
23.0;5.43;54.36
24.0;5.79;60.26
25.0;5.9;66.28
26.0;6.06;72.45
27.0;6.13;78.69
