GRAND_ID: 2472
DAM_NAME: -44.665625
LONG: -44.665625
LAT: -5.065452
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.18;0.3
2.0;0.44;0.86
3.0;0.68;1.66
4.0;1.3;3.07
5.0;2.4;5.6
6.0;4.73;10.45
7.0;8.84;19.4
8.0;11.99;31.51
9.0;17.58;49.2
10.0;24.12;73.44
11.0;32.76;106.32
12.0;40.78;147.21
13.0;50.59;197.92
14.0;58.82;256.86
15.0;68.44;325.42
16.0;77.0;402.54
17.0;88.05;490.71
18.0;95.83;586.66
19.0;104.3;691.08
20.0;111.97;803.17
21.0;119.8;923.08
22.0;125.53;1048.74
23.0;131.31;1180.16
24.0;135.3;1315.58
