GRAND_ID: 3090
DAM_NAME: 7.185003
LONG: 7.185003
LAT: 61.477109
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.23
2.0;0.12;0.55
3.0;0.16;0.91
4.0;0.28;1.4
5.0;0.31;1.9
6.0;0.41;2.52
7.0;0.44;3.16
8.0;0.56;3.92
9.0;0.57;4.69
10.0;0.7;5.59
11.0;0.73;6.52
12.0;0.84;7.55
13.0;0.86;8.62
14.0;1.03;9.85
15.0;1.04;11.09
16.0;1.24;12.53
17.0;1.32;14.06
18.0;1.61;15.87
19.0;1.68;17.75
20.0;1.97;19.91
21.0;2.04;22.15
22.0;2.33;24.69
23.0;2.36;27.25
24.0;2.7;30.15
25.0;2.86;33.21
26.0;3.13;36.54
27.0;3.31;40.05
28.0;3.56;43.81
29.0;3.66;47.66
30.0;3.96;51.82
31.0;4.11;56.14
32.0;4.38;60.72
33.0;4.5;65.42
34.0;4.71;70.34
35.0;4.81;75.35
36.0;5.01;80.56
37.0;5.15;85.91
38.0;5.34;91.45
39.0;5.45;97.1
40.0;5.61;102.91
41.0;5.68;108.78
42.0;5.87;114.85
43.0;5.92;120.97
44.0;6.03;127.21
45.0;6.09;133.5
46.0;6.21;139.91
47.0;6.28;146.39
48.0;6.39;152.98
49.0;6.43;159.61
50.0;6.55;166.36
51.0;6.59;173.15
52.0;6.66;180.01
53.0;6.71;186.92
54.0;6.78;193.9
55.0;6.82;200.92
56.0;6.89;208.02
57.0;6.92;215.14
58.0;6.99;222.33
59.0;7.03;229.56
60.0;7.1;236.85
61.0;7.12;244.17
62.0;7.19;251.56
63.0;7.21;258.97
64.0;7.26;266.43
65.0;7.28;273.92
66.0;7.33;281.45
67.0;7.36;289.01
68.0;7.41;296.62
69.0;7.44;304.26
70.0;7.49;311.95
71.0;7.53;319.68
72.0;7.56;327.44
73.0;7.6;335.24
