GRAND_ID: 902
DAM_NAME: -104.695234
LONG: -104.695234
LAT: 42.167499
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.17;0.37
2.0;0.33;0.9
3.0;0.53;1.63
4.0;0.9;2.72
5.0;1.74;4.66
6.0;2.35;7.21
7.0;2.77;10.18
8.0;3.28;13.66
9.0;3.73;17.6
10.0;4.29;22.09
11.0;5.74;28.03
12.0;7.09;35.32
13.0;7.93;43.45
14.0;8.87;52.52
15.0;9.91;62.63
16.0;11.18;74.01
17.0;11.99;86.2
18.0;13.17;99.57
19.0;14.04;113.81
20.0;14.63;128.64
21.0;14.94;143.78
22.0;15.2;159.18
