GRAND_ID: 4135
DAM_NAME: 29.427083
LONG: 29.427083
LAT: -24.781926
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.28;0.66
2.0;0.66;1.7
3.0;0.77;2.85
4.0;1.05;4.28
5.0;1.17;5.82
6.0;1.46;7.67
7.0;1.59;9.64
8.0;1.92;11.94
9.0;2.04;14.36
10.0;2.39;17.14
11.0;2.58;20.1
12.0;3.1;23.58
13.0;3.46;27.42
14.0;4.52;32.32
15.0;4.89;37.59
16.0;6.56;44.53
17.0;7.58;52.49
18.0;9.99;62.86
19.0;10.77;74.01
20.0;13.48;87.87
21.0;14.47;102.72
22.0;16.72;119.83
23.0;17.48;137.69
24.0;19.02;157.09
25.0;19.39;176.86
