GRAND_ID: 5040
DAM_NAME: 76.968804
LONG: 76.968804
LAT: 9.843677
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.15
2.0;0.03;0.31
3.0;0.06;0.49
4.0;0.06;0.67
5.0;0.08;0.88
6.0;0.09;1.1
7.0;0.14;1.36
8.0;0.15;1.64
9.0;0.18;1.94
10.0;0.2;2.26
11.0;0.25;2.63
12.0;0.27;3.02
13.0;0.35;3.5
14.0;0.4;4.02
15.0;0.52;4.67
16.0;0.59;5.38
17.0;0.7;6.21
18.0;0.77;7.1
19.0;1.08;8.31
20.0;1.25;9.68
21.0;1.64;11.44
22.0;1.86;13.42
23.0;2.29;15.84
24.0;2.55;18.52
25.0;3.01;21.65
26.0;3.2;24.97
27.0;3.77;28.87
28.0;4.01;33.0
29.0;4.58;37.7
30.0;4.77;42.59
31.0;5.27;47.99
32.0;5.45;53.56
33.0;5.95;59.63
34.0;6.19;65.95
35.0;6.66;72.74
36.0;6.91;79.77
37.0;7.55;87.45
38.0;7.84;95.42
39.0;8.54;104.08
40.0;8.84;113.05
41.0;9.53;122.7
42.0;9.94;132.76
43.0;10.79;143.68
44.0;11.15;154.95
45.0;12.02;167.1
46.0;12.44;179.66
47.0;13.38;193.16
48.0;13.82;207.11
49.0;14.63;221.86
50.0;15.01;237.0
51.0;15.93;253.05
52.0;16.29;269.46
53.0;17.14;286.72
54.0;17.49;304.33
55.0;18.34;322.8
56.0;18.79;341.71
57.0;19.67;361.5
58.0;20.02;381.65
59.0;20.92;402.69
60.0;21.3;424.11
61.0;22.29;446.53
62.0;22.84;469.5
63.0;23.8;493.43
64.0;24.38;517.93
65.0;25.56;543.62
66.0;26.12;569.86
67.0;27.58;597.56
68.0;28.15;625.83
69.0;29.4;655.36
70.0;30.08;685.57
71.0;31.38;717.07
72.0;31.8;748.99
73.0;32.91;782.02
74.0;33.33;815.48
75.0;34.4;850.0
76.0;34.86;884.98
77.0;35.71;920.81
78.0;36.15;957.09
79.0;37.0;994.22
80.0;37.32;1031.66
81.0;38.16;1069.95
82.0;38.52;1108.59
83.0;39.39;1148.1
84.0;39.89;1188.11
85.0;40.81;1229.05
86.0;41.14;1270.31
87.0;41.95;1312.38
88.0;42.25;1354.76
89.0;42.98;1397.86
90.0;43.28;1441.27
91.0;43.98;1485.37
92.0;44.29;1529.79
93.0;45.0;1574.91
94.0;45.29;1620.32
95.0;45.9;1666.35
96.0;46.12;1712.59
97.0;46.66;1759.37
98.0;46.93;1806.42
99.0;47.53;1854.07
100.0;47.77;1901.97
101.0;48.34;1950.44
102.0;48.58;1999.14
103.0;49.11;2048.37
104.0;49.29;2097.79
105.0;49.79;2147.7
106.0;49.97;2197.8
107.0;50.48;2248.41
108.0;50.66;2299.19
109.0;51.08;2350.4
110.0;51.3;2401.82
111.0;51.83;2453.77
112.0;52.02;2505.92
113.0;52.45;2558.5
114.0;52.61;2611.23
115.0;53.04;2664.39
116.0;53.2;2717.72
117.0;53.59;2771.43
118.0;53.74;2825.3
119.0;54.18;2879.6
120.0;54.33;2934.06
121.0;54.67;2988.85
122.0;54.81;3043.78
123.0;55.17;3099.08
124.0;55.31;3154.51
125.0;55.63;3210.26
126.0;55.77;3266.16
127.0;56.13;3322.42
128.0;56.3;3378.84
129.0;56.65;3435.61
130.0;56.81;3492.55
131.0;57.12;3549.79
132.0;57.23;3607.14
133.0;57.56;3664.83
134.0;57.67;3722.62
135.0;57.96;3780.71
136.0;58.05;3838.89
137.0;58.31;3897.32
138.0;58.39;3955.84
139.0;58.62;4014.58
140.0;58.71;4073.42
141.0;58.94;4132.48
142.0;59.02;4191.62
143.0;59.25;4251.0
144.0;59.32;4310.44
145.0;59.5;4370.07
146.0;59.61;4429.81
147.0;59.82;4489.76
148.0;59.89;4549.77
149.0;60.07;4609.96
150.0;60.1;4670.19
151.0;60.24;4730.55
152.0;60.3;4790.98
