GRAND_ID: 6894
DAM_NAME: -51.147845
LONG: -51.147845
LAT: -18.527361
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.08;0.26
2.0;0.24;0.67
3.0;0.31;1.16
4.0;0.45;1.8
5.0;0.52;2.5
6.0;0.71;3.39
7.0;0.87;4.43
8.0;1.19;5.8
9.0;1.41;7.38
10.0;2.76;10.32
11.0;4.04;14.54
12.0;5.65;20.37
13.0;6.44;26.99
14.0;8.0;35.16
15.0;8.77;44.11
16.0;10.31;54.6
17.0;11.07;65.84
18.0;12.65;78.67
19.0;13.48;92.33
20.0;14.72;107.23
21.0;15.2;122.61
22.0;15.92;138.71
23.0;16.22;155.1
