GRAND_ID: 2363
DAM_NAME: -59.477151
LONG: -59.477151
LAT: -1.914499
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;16.05;17.39
2.0;52.34;71.06
3.0;124.67;197.07
4.0;231.28;429.68
5.0;329.53;760.54
6.0;478.02;1239.9
7.0;606.97;1848.2
8.0;737.54;2587.08
9.0;856.23;3444.64
10.0;1000.39;4446.37
11.0;1146.67;5594.37
12.0;1327.45;6923.16
13.0;1490.09;8414.58
14.0;1654.53;10070.45
15.0;1804.63;11876.42
16.0;1971.35;13849.1
17.0;2169.33;16019.77
18.0;2369.78;18390.89
19.0;2547.88;20940.11
20.0;2781.15;23722.6
21.0;2980.26;26704.2
22.0;3166.79;29872.33
23.0;3313.07;33186.73
24.0;3454.84;36642.91
25.0;3576.49;40220.73
26.0;3686.71;43908.79
27.0;3789.34;47699.46
28.0;3883.29;51584.09
29.0;3967.9;55553.32
30.0;4057.43;59612.08
31.0;4132.16;63745.58
32.0;4199.79;67946.7
33.0;4258.63;72206.67
34.0;4306.17;76514.17
35.0;4342.53;80858.04
36.0;4376.79;85236.16
37.0;4400.95;89638.44
38.0;4420.13;94059.91
39.0;4432.64;98493.88
