GRAND_ID: 4547
DAM_NAME: 31.613542
LONG: 31.613542
LAT: -20.263287
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.12
2.0;0.03;0.26
3.0;0.05;0.41
4.0;0.09;0.61
5.0;0.11;0.83
6.0;0.15;1.09
7.0;0.17;1.37
8.0;0.26;1.74
9.0;0.28;2.13
10.0;0.35;2.59
11.0;0.37;3.07
12.0;0.44;3.61
13.0;0.46;4.18
14.0;0.51;4.79
15.0;0.53;5.42
16.0;0.59;6.12
17.0;0.61;6.85
18.0;0.66;7.62
19.0;0.69;8.41
20.0;0.77;9.29
21.0;0.8;10.19
22.0;0.9;11.2
23.0;0.97;12.28
24.0;1.26;13.65
25.0;1.47;15.23
26.0;2.71;18.04
27.0;3.27;21.42
28.0;4.49;26.02
29.0;4.89;31.02
30.0;5.98;37.11
31.0;6.25;43.47
32.0;6.98;50.56
33.0;7.19;57.86
34.0;7.55;65.52
35.0;7.64;73.27
