GRAND_ID: 2447
DAM_NAME: -52.738489
LONG: -52.738489
LAT: -27.553052
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;1.02;1.33
2.0;1.56;3.21
3.0;2.52;6.05
4.0;3.02;9.38
5.0;3.84;13.53
6.0;4.3;18.14
7.0;5.2;23.66
8.0;5.63;29.6
9.0;6.71;36.63
10.0;7.3;44.24
11.0;8.64;53.2
12.0;9.36;62.87
13.0;10.82;74.01
14.0;11.71;86.03
15.0;13.48;99.82
16.0;14.18;114.32
17.0;16.2;130.83
18.0;17.08;148.23
19.0;19.19;167.74
20.0;20.14;188.2
21.0;22.17;210.68
22.0;22.98;233.98
23.0;25.62;259.91
24.0;26.75;286.98
25.0;29.3;316.59
26.0;30.32;347.23
27.0;33.31;380.85
28.0;34.43;415.6
29.0;37.11;453.03
30.0;38.26;491.61
31.0;42.27;534.2
32.0;44.39;578.9
33.0;51.49;630.7
34.0;54.09;685.11
35.0;59.98;745.4
36.0;62.29;808.01
37.0;67.26;875.59
38.0;68.99;944.9
39.0;74.61;1019.82
40.0;76.93;1097.07
41.0;86.41;1183.8
42.0;89.74;1273.85
43.0;99.69;1373.86
44.0;103.42;1477.59
45.0;112.54;1590.44
46.0;115.67;1706.43
47.0;123.57;1830.32
48.0;126.11;1956.74
49.0;133.67;2090.73
50.0;136.29;2227.33
51.0;143.4;2371.05
52.0;146.03;2517.39
53.0;153.22;2670.93
54.0;155.59;2826.83
55.0;162.94;2990.09
56.0;165.21;3155.62
57.0;171.68;3327.61
58.0;173.85;3501.78
59.0;179.45;3681.55
60.0;181.3;3863.17
61.0;185.97;4049.45
62.0;187.58;4237.35
63.0;191.9;4429.56
64.0;193.14;4623.02
65.0;196.72;4820.05
66.0;197.91;5018.28
67.0;201.07;5219.66
68.0;202.06;5422.04
69.0;204.61;5626.96
70.0;205.45;5832.73
71.0;207.58;6040.62
72.0;208.28;6249.22
73.0;210.21;6459.75
74.0;210.71;6670.77
75.0;212.14;6883.23
76.0;212.49;7096.04
77.0;213.79;7310.15
78.0;214.12;7524.58
