GRAND_ID: 2744
DAM_NAME: -6.802083
LONG: -6.802083
LAT: 41.048437
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.16
2.0;0.08;0.36
3.0;0.09;0.57
4.0;0.13;0.83
5.0;0.15;1.1
6.0;0.19;1.42
7.0;0.22;1.76
8.0;0.28;2.16
9.0;0.29;2.58
10.0;0.38;3.08
11.0;0.44;3.65
12.0;0.52;4.29
13.0;0.57;4.99
14.0;0.68;5.79
15.0;0.73;6.64
16.0;0.8;7.57
17.0;0.88;8.57
18.0;0.97;9.67
19.0;1.03;10.82
20.0;1.22;12.16
21.0;1.3;13.59
22.0;1.42;15.14
23.0;1.5;16.76
24.0;1.63;18.51
25.0;1.7;20.34
26.0;1.85;22.31
27.0;1.91;24.34
28.0;2.03;26.5
29.0;2.17;28.79
30.0;2.32;31.23
31.0;2.4;33.76
32.0;2.58;36.46
33.0;2.68;39.27
34.0;2.85;42.24
35.0;3.02;45.39
36.0;3.23;48.74
37.0;3.36;52.22
38.0;3.59;55.94
39.0;3.7;59.76
40.0;3.88;63.77
41.0;4.05;67.94
42.0;4.26;72.32
43.0;4.32;76.76
44.0;4.57;81.46
45.0;4.67;86.26
46.0;4.84;91.22
47.0;4.97;96.31
48.0;5.17;101.61
