GRAND_ID: 3507
DAM_NAME: 0.000485
LONG: 0.000485
LAT: 41.137217
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.14
2.0;0.1;0.35
3.0;0.17;0.62
4.0;0.21;0.93
5.0;0.25;1.29
6.0;0.3;1.69
7.0;0.51;2.3
8.0;0.68;3.08
9.0;0.86;4.05
10.0;0.98;5.13
11.0;1.12;6.35
12.0;1.2;7.66
13.0;1.3;9.06
14.0;1.36;10.53
15.0;1.41;12.04
16.0;1.44;13.58
17.0;1.47;15.15
18.0;1.49;16.75
19.0;1.51;18.35
20.0;1.52;19.97
21.0;1.53;21.61
22.0;1.54;23.25
23.0;1.55;24.9
