GRAND_ID: 5491
DAM_NAME: 118.350412
LONG: 118.350412
LAT: 29.399067
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.14
2.0;0.06;0.31
3.0;0.08;0.5
4.0;0.12;0.72
5.0;0.13;0.96
6.0;0.17;1.25
7.0;0.2;1.55
8.0;0.24;1.9
9.0;0.27;2.27
10.0;0.31;2.69
11.0;0.33;3.13
12.0;0.37;3.6
13.0;0.4;4.11
14.0;0.46;4.69
15.0;0.51;5.3
16.0;0.57;5.98
17.0;0.6;6.7
18.0;0.68;7.48
19.0;0.71;8.31
20.0;0.77;9.19
21.0;0.8;10.1
22.0;0.86;11.07
23.0;0.91;12.08
24.0;0.96;13.16
25.0;1.01;14.27
26.0;1.06;15.44
27.0;1.08;16.63
28.0;1.18;17.92
29.0;1.23;19.26
30.0;1.35;20.72
31.0;1.42;22.25
