GRAND_ID: 4493
DAM_NAME: 37.908783
LONG: 37.908783
LAT: -0.641241
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.17
2.0;0.09;0.41
3.0;0.12;0.68
4.0;0.17;1.0
5.0;0.2;1.35
6.0;0.25;1.76
7.0;0.27;2.18
8.0;0.32;2.65
9.0;0.37;3.17
10.0;0.7;4.02
11.0;0.8;4.98
12.0;1.05;6.18
13.0;1.15;7.48
14.0;1.36;8.99
15.0;1.45;10.59
16.0;1.64;12.38
17.0;1.71;14.24
18.0;1.87;16.26
19.0;1.93;18.34
20.0;2.06;20.56
21.0;2.11;22.82
22.0;2.27;25.24
23.0;2.32;27.71
24.0;2.48;30.34
25.0;2.54;33.03
26.0;2.7;35.88
27.0;2.77;38.8
28.0;2.95;41.9
29.0;3.02;45.07
30.0;3.23;48.45
31.0;3.3;51.9
32.0;3.49;55.54
33.0;3.56;59.26
34.0;3.76;63.17
35.0;3.86;67.17
36.0;4.12;71.45
37.0;4.3;75.9
38.0;4.6;80.66
39.0;4.72;85.53
40.0;5.25;90.93
41.0;5.74;96.82
42.0;6.81;103.78
43.0;7.38;111.31
44.0;8.67;120.14
45.0;9.1;129.38
46.0;9.95;139.49
47.0;10.32;149.96
48.0;11.38;161.49
49.0;11.87;173.51
50.0;13.08;186.74
51.0;13.48;200.37
52.0;14.47;215.0
53.0;14.78;229.93
54.0;15.52;245.6
55.0;15.79;261.54
56.0;16.34;278.03
57.0;16.52;294.7
58.0;16.9;311.76
59.0;17.01;328.92
60.0;17.27;346.35
61.0;17.36;363.86
62.0;17.55;381.56
63.0;17.62;399.33
64.0;17.77;417.25
65.0;17.8;435.21
66.0;17.89;453.25
67.0;17.92;471.32
