GRAND_ID: 4516
DAM_NAME: 30.394392
LONG: 30.394392
LAT: -17.219819
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.12
2.0;0.04;0.27
3.0;0.07;0.44
4.0;0.16;0.7
5.0;0.35;1.15
6.0;0.55;1.81
7.0;0.83;2.74
8.0;1.07;3.92
9.0;1.33;5.35
10.0;1.54;7.0
11.0;1.83;8.93
12.0;2.14;11.17
13.0;2.44;13.71
14.0;2.72;16.53
15.0;2.96;19.59
16.0;3.19;22.89
17.0;3.41;26.4
18.0;3.65;30.15
19.0;3.9;34.15
20.0;4.14;38.4
21.0;4.37;42.87
22.0;4.64;47.61
23.0;5.14;52.85
24.0;5.81;58.77
25.0;6.88;65.75
26.0;8.3;74.16
27.0;10.22;84.48
28.0;11.63;96.22
29.0;12.75;109.07
30.0;13.68;122.86
31.0;14.6;137.56
32.0;15.65;153.31
33.0;16.71;170.13
34.0;17.69;187.92
35.0;18.84;206.87
36.0;20.21;227.19
37.0;21.49;248.78
38.0;22.52;271.41
