GRAND_ID: 2515
DAM_NAME: -38.208063
LONG: -38.208063
LAT: -9.415353
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.07;0.21
2.0;0.21;0.56
3.0;0.32;1.01
4.0;0.43;1.58
5.0;0.52;2.24
6.0;0.64;3.02
7.0;0.73;3.89
8.0;0.91;4.94
9.0;1.03;6.1
10.0;1.19;7.43
11.0;1.36;8.94
12.0;1.58;10.65
13.0;1.73;12.52
14.0;2.01;14.67
15.0;2.25;17.06
16.0;2.59;19.79
17.0;2.86;22.78
18.0;3.21;26.13
19.0;3.53;29.81
20.0;4.2;34.15
21.0;4.98;39.27
22.0;6.57;45.98
23.0;7.81;53.92
24.0;10.32;64.38
25.0;13.09;77.61
26.0;15.01;92.75
27.0;15.78;108.66
28.0;16.44;125.24
29.0;16.81;142.19
