GRAND_ID: 3445
DAM_NAME: 6.545506
LONG: 6.545506
LAT: 43.849559
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.11
2.0;0.02;0.23
3.0;0.03;0.37
4.0;0.03;0.51
5.0;0.05;0.66
6.0;0.06;0.83
7.0;0.07;1.0
8.0;0.08;1.19
9.0;0.1;1.39
10.0;0.1;1.6
11.0;0.12;1.82
12.0;0.13;2.05
13.0;0.15;2.31
14.0;0.18;2.59
15.0;0.21;2.91
16.0;0.22;3.23
17.0;0.24;3.58
18.0;0.25;3.93
19.0;0.27;4.3
20.0;0.28;4.69
21.0;0.3;5.09
22.0;0.31;5.51
23.0;0.32;5.93
24.0;0.34;6.37
25.0;0.35;6.83
26.0;0.36;7.3
27.0;0.38;7.78
28.0;0.39;8.27
29.0;0.41;8.79
30.0;0.42;9.32
31.0;0.44;9.86
32.0;0.44;10.41
