GRAND_ID: 7297
DAM_NAME: 109.555339
LONG: 109.555339
LAT: 29.964339
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.11
2.0;0.02;0.24
3.0;0.02;0.36
4.0;0.03;0.5
5.0;0.03;0.64
6.0;0.05;0.8
7.0;0.05;0.96
8.0;0.06;1.12
9.0;0.06;1.29
10.0;0.08;1.48
11.0;0.09;1.67
12.0;0.1;1.89
13.0;0.11;2.1
14.0;0.12;2.32
15.0;0.13;2.57
16.0;0.14;2.82
17.0;0.15;3.07
18.0;0.16;3.34
19.0;0.17;3.62
20.0;0.18;3.91
21.0;0.19;4.2
22.0;0.21;4.52
23.0;0.22;4.85
24.0;0.26;5.22
25.0;0.28;5.61
26.0;0.3;6.01
27.0;0.32;6.44
28.0;0.35;6.9
29.0;0.36;7.37
30.0;0.39;7.87
31.0;0.4;8.38
32.0;0.43;8.92
33.0;0.43;9.46
34.0;0.45;10.02
35.0;0.46;10.59
36.0;0.48;11.19
37.0;0.5;11.79
38.0;0.52;12.43
39.0;0.53;13.07
40.0;0.54;13.72
41.0;0.56;14.39
42.0;0.58;15.07
43.0;0.59;15.77
44.0;0.61;16.48
45.0;0.62;17.21
46.0;0.63;17.95
47.0;0.65;18.71
48.0;0.67;19.49
49.0;0.69;20.29
50.0;0.73;21.12
51.0;0.74;21.97
52.0;0.76;22.84
53.0;0.78;23.73
54.0;0.8;24.64
55.0;0.81;25.56
56.0;0.85;26.52
57.0;0.86;27.49
58.0;0.9;28.49
59.0;0.93;29.53
60.0;0.97;30.61
61.0;1.01;31.73
62.0;1.03;32.87
63.0;1.06;34.04
64.0;1.1;35.25
65.0;1.11;36.47
66.0;1.17;37.75
67.0;1.19;39.04
68.0;1.22;40.37
69.0;1.24;41.72
70.0;1.27;43.1
71.0;1.29;44.5
72.0;1.32;45.92
73.0;1.33;47.36
74.0;1.39;48.86
75.0;1.41;50.38
76.0;1.46;51.95
77.0;1.49;53.55
78.0;1.54;55.2
79.0;1.56;56.87
80.0;1.6;58.58
81.0;1.63;60.32
82.0;1.69;62.12
83.0;1.7;63.93
84.0;1.76;65.79
85.0;1.77;67.68
86.0;1.82;69.6
87.0;1.84;71.56
88.0;1.87;73.54
89.0;1.89;75.54
90.0;1.93;77.58
91.0;1.95;79.64
92.0;1.99;81.75
