GRAND_ID: 2857
DAM_NAME: -7.494792
LONG: -7.494792
LAT: 38.195262
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.12
2.0;0.08;0.3
3.0;0.36;0.76
4.0;0.8;1.66
5.0;1.57;3.33
6.0;2.29;5.72
7.0;4.05;9.87
8.0;7.52;17.5
9.0;10.48;28.08
10.0;12.35;40.53
11.0;14.5;55.13
12.0;16.71;71.94
13.0;19.19;91.23
14.0;21.35;112.68
15.0;24.48;137.26
16.0;28.37;165.73
17.0;32.41;198.25
18.0;35.03;233.37
19.0;39.25;272.73
20.0;42.92;315.74
21.0;47.57;363.41
22.0;50.33;413.84
23.0;55.21;469.15
24.0;58.52;527.77
25.0;64.56;592.44
26.0;69.17;661.71
27.0;77.94;739.75
28.0;85.32;825.18
29.0;102.58;927.86
30.0;114.79;1042.75
31.0;131.86;1174.71
32.0;147.04;1321.85
33.0;169.05;1491.0
34.0;182.87;1673.98
35.0;201.76;1875.84
36.0;213.72;2089.67
37.0;229.82;2319.58
38.0;240.36;2560.05
