GRAND_ID: 1983
DAM_NAME: -80.072757
LONG: -80.072757
LAT: -0.889958
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.21;0.43
2.0;0.31;0.96
3.0;0.42;1.6
4.0;0.55;2.37
5.0;0.88;3.46
6.0;1.21;4.9
7.0;1.63;6.74
8.0;2.0;8.96
9.0;2.48;11.66
10.0;3.02;14.9
11.0;3.66;18.78
12.0;4.3;23.3
13.0;4.88;28.39
14.0;5.22;33.83
15.0;5.7;39.75
16.0;6.06;46.03
17.0;6.44;52.69
18.0;6.75;59.66
19.0;7.05;66.93
20.0;7.28;74.42
21.0;7.47;82.11
22.0;7.64;89.97
23.0;7.79;97.98
24.0;7.87;106.07
25.0;7.97;114.25
26.0;8.05;122.52
27.0;8.11;130.85
28.0;8.17;139.24
29.0;8.22;147.67
