GRAND_ID: 1374
DAM_NAME: -103.396352
LONG: -103.396352
LAT: 18.967514
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.16
2.0;0.11;0.42
3.0;0.14;0.7
4.0;0.21;1.05
5.0;0.25;1.44
6.0;0.31;1.88
7.0;0.37;2.39
8.0;0.45;2.98
9.0;0.51;3.63
10.0;0.6;4.37
11.0;0.64;5.15
12.0;0.74;6.03
13.0;0.78;6.95
14.0;0.86;7.95
15.0;0.91;8.99
16.0;0.98;10.12
17.0;1.02;11.28
18.0;1.12;12.54
19.0;1.16;13.83
20.0;1.27;15.24
21.0;1.38;16.76
22.0;1.64;18.54
23.0;1.74;20.42
24.0;1.95;22.5
25.0;2.02;24.67
26.0;2.34;27.15
27.0;2.47;29.75
28.0;2.78;32.68
29.0;3.04;35.85
30.0;3.51;39.5
31.0;3.72;43.36
32.0;4.32;47.82
33.0;4.56;52.52
34.0;5.08;57.73
35.0;5.24;63.11
36.0;5.7;68.95
37.0;5.97;75.05
38.0;6.35;81.54
39.0;6.55;88.23
40.0;6.99;95.35
41.0;7.15;102.64
42.0;7.57;110.35
43.0;7.76;118.25
44.0;8.13;126.51
45.0;8.34;135.0
