GRAND_ID: 2027
DAM_NAME: -72.799445
LONG: -72.799445
LAT: 47.445241
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.09;0.23
2.0;0.14;0.52
3.0;0.21;0.88
4.0;0.27;1.3
5.0;0.35;1.79
6.0;0.44;2.38
7.0;0.54;3.07
8.0;0.63;3.84
9.0;0.76;4.75
10.0;0.88;5.77
11.0;1.04;6.96
12.0;1.17;8.28
13.0;1.35;9.78
14.0;1.49;11.42
15.0;1.67;13.24
16.0;1.8;15.19
17.0;2.07;17.41
18.0;2.35;19.91
19.0;2.98;23.04
20.0;3.7;26.88
21.0;4.82;31.85
22.0;5.64;37.64
23.0;6.65;44.44
24.0;7.26;51.85
25.0;8.25;60.24
26.0;8.79;69.18
27.0;9.49;78.82
28.0;9.95;88.92
29.0;10.46;99.53
30.0;10.64;110.32
31.0;10.88;121.35
32.0;11.03;132.53
