GRAND_ID: 6556
DAM_NAME: 136.314838
LONG: 136.314838
LAT: 34.597954
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.11
2.0;0.02;0.23
3.0;0.03;0.36
4.0;0.04;0.5
5.0;0.04;0.65
6.0;0.05;0.81
7.0;0.06;0.97
8.0;0.07;1.15
9.0;0.08;1.33
10.0;0.09;1.52
11.0;0.1;1.72
12.0;0.1;1.93
13.0;0.12;2.15
14.0;0.13;2.39
15.0;0.14;2.63
16.0;0.15;2.88
17.0;0.16;3.15
18.0;0.17;3.43
19.0;0.19;3.72
20.0;0.19;4.01
21.0;0.21;4.32
22.0;0.22;4.64
23.0;0.24;4.98
24.0;0.25;5.33
25.0;0.26;5.7
26.0;0.27;6.07
27.0;0.3;6.48
28.0;0.33;6.91
29.0;0.35;7.37
30.0;0.37;7.84
31.0;0.4;8.34
32.0;0.41;8.86
33.0;0.43;9.39
