GRAND_ID: 5339
DAM_NAME: 113.792708
LONG: 113.792708
LAT: 31.89686
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.09;0.24
2.0;0.21;0.6
3.0;0.43;1.18
4.0;0.62;1.95
5.0;0.91;3.02
6.0;1.09;4.26
7.0;1.34;5.75
8.0;1.62;7.52
9.0;1.97;9.64
10.0;2.16;11.95
11.0;2.4;14.51
12.0;2.56;17.22
13.0;2.78;20.15
14.0;2.9;23.2
15.0;3.06;26.41
16.0;3.16;29.72
17.0;3.3;33.17
18.0;3.38;36.69
19.0;3.5;40.34
20.0;3.57;44.06
21.0;3.64;47.84
22.0;3.7;51.69
23.0;3.77;55.61
24.0;3.82;59.59
25.0;3.86;63.59
26.0;3.87;67.62
