GRAND_ID: 633
DAM_NAME: -118.827083
LONG: -118.827083
LAT: 34.239583
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.12
2.0;0.04;0.27
3.0;0.05;0.43
4.0;0.08;0.61
5.0;0.09;0.81
6.0;0.12;1.04
7.0;0.14;1.29
8.0;0.18;1.58
9.0;0.21;1.9
10.0;0.25;2.26
11.0;0.29;2.65
12.0;0.34;3.1
13.0;0.38;3.58
14.0;0.44;4.13
15.0;0.49;4.72
16.0;0.56;5.39
17.0;0.58;6.08
18.0;0.62;6.81
19.0;0.64;7.56
20.0;0.67;8.34
21.0;0.69;9.13
22.0;0.71;9.95
23.0;0.73;10.79
24.0;0.75;11.65
25.0;0.76;12.51
26.0;0.76;13.38
27.0;0.77;14.26
28.0;0.79;15.16
29.0;0.8;16.06
30.0;0.8;16.97
