GRAND_ID: 3832
DAM_NAME: 15.038356
LONG: 15.038356
LAT: 46.678553
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.12
2.0;0.02;0.25
3.0;0.03;0.39
4.0;0.04;0.54
5.0;0.05;0.7
6.0;0.06;0.87
7.0;0.07;1.05
8.0;0.09;1.25
9.0;0.09;1.45
10.0;0.1;1.66
11.0;0.11;1.89
12.0;0.12;2.12
13.0;0.13;2.36
14.0;0.15;2.61
15.0;0.16;2.88
16.0;0.17;3.16
17.0;0.18;3.46
18.0;0.2;3.76
19.0;0.21;4.08
20.0;0.22;4.42
21.0;0.24;4.76
22.0;0.25;5.12
23.0;0.27;5.5
24.0;0.28;5.9
25.0;0.3;6.3
26.0;0.32;6.74
27.0;0.34;7.18
28.0;0.35;7.65
29.0;0.37;8.13
30.0;0.4;8.64
31.0;0.42;9.17
32.0;0.45;9.73
33.0;0.46;10.3
34.0;0.5;10.91
35.0;0.52;11.54
36.0;0.54;12.19
37.0;0.57;12.87
38.0;0.59;13.57
39.0;0.61;14.29
40.0;0.64;15.04
41.0;0.65;15.8
42.0;0.67;16.58
43.0;0.68;17.37
