GRAND_ID: 2867
DAM_NAME: -4.924866
LONG: -4.924866
LAT: 38.087206
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.29;0.41
2.0;0.63;1.16
3.0;2.4;3.68
4.0;3.01;6.8
5.0;3.98;10.9
6.0;4.36;15.37
7.0;5.34;20.82
8.0;5.97;26.9
9.0;7.52;34.54
10.0;8.06;42.71
11.0;9.37;52.2
12.0;10.25;62.57
13.0;11.66;74.34
14.0;12.23;86.69
15.0;13.35;100.16
16.0;13.92;114.19
17.0;15.16;129.46
18.0;15.66;145.24
19.0;16.6;161.96
20.0;16.95;179.03
21.0;17.72;196.86
22.0;18.02;215.0
23.0;18.59;233.71
24.0;18.9;252.72
25.0;19.28;272.12
26.0;19.46;291.7
27.0;19.7;311.52
28.0;19.78;331.42
