GRAND_ID: 5805
DAM_NAME: 115.01062
LONG: 115.01062
LAT: -3.519317
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.24;0.43
2.0;0.71;1.32
3.0;1.52;3.03
4.0;2.17;5.39
5.0;3.25;8.83
6.0;4.42;13.44
7.0;6.08;19.71
8.0;7.5;27.39
9.0;9.14;36.72
10.0;10.74;47.65
11.0;12.95;60.79
12.0;14.79;75.77
13.0;17.12;93.08
14.0;18.78;112.05
15.0;20.45;132.68
16.0;22.25;155.12
17.0;24.68;179.98
18.0;27.3;207.47
19.0;29.89;237.55
20.0;32.68;270.42
21.0;36.18;306.78
22.0;39.87;346.84
23.0;43.56;390.59
24.0;46.86;437.64
25.0;50.65;488.48
26.0;53.98;542.64
27.0;57.61;600.44
28.0;60.77;661.39
29.0;64.42;726.0
30.0;67.11;793.3
31.0;69.9;863.39
32.0;71.85;935.43
33.0;73.66;1009.27
34.0;74.83;1084.29
35.0;75.93;1160.41
