GRAND_ID: 3318
DAM_NAME: 10.190625
LONG: 10.190625
LAT: 46.622075
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.14
2.0;0.05;0.29
3.0;0.08;0.47
4.0;0.08;0.66
5.0;0.11;0.87
6.0;0.12;1.1
7.0;0.14;1.34
8.0;0.16;1.6
9.0;0.2;1.9
10.0;0.21;2.21
11.0;0.25;2.57
12.0;0.29;2.96
13.0;0.33;3.39
14.0;0.34;3.84
15.0;0.37;4.32
16.0;0.4;4.83
17.0;0.42;5.36
18.0;0.45;5.91
19.0;0.49;6.51
20.0;0.51;7.12
21.0;0.54;7.77
22.0;0.55;8.42
23.0;0.58;9.11
24.0;0.6;9.82
25.0;0.63;10.55
26.0;0.65;11.31
27.0;0.69;12.1
28.0;0.71;12.91
29.0;0.75;13.77
30.0;0.77;14.64
31.0;0.81;15.55
32.0;0.84;16.5
33.0;0.87;17.47
34.0;0.89;18.46
35.0;0.92;19.49
36.0;0.97;20.56
37.0;1.02;21.69
38.0;1.06;22.85
39.0;1.1;24.05
40.0;1.13;25.29
41.0;1.17;26.56
42.0;1.21;27.88
43.0;1.25;29.23
44.0;1.27;30.61
45.0;1.35;32.06
46.0;1.37;33.53
47.0;1.42;35.05
48.0;1.45;36.6
49.0;1.5;38.21
50.0;1.54;39.85
51.0;1.6;41.56
52.0;1.64;43.3
53.0;1.68;45.09
54.0;1.72;46.92
55.0;1.75;48.77
56.0;1.76;50.64
57.0;1.79;52.54
58.0;1.81;54.45
59.0;1.85;56.41
60.0;1.87;58.38
61.0;1.89;60.38
62.0;1.92;62.4
63.0;1.94;64.44
64.0;1.95;66.49
65.0;1.96;68.56
66.0;1.97;70.64
67.0;1.99;72.73
68.0;2.0;74.83
69.0;2.02;76.96
70.0;2.03;79.1
71.0;2.05;81.25
72.0;2.06;83.41
73.0;2.07;85.59
74.0;2.08;87.77
75.0;2.09;89.96
76.0;2.09;92.16
77.0;2.1;94.36
78.0;2.11;96.57
79.0;2.11;98.79
80.0;2.12;101.01
81.0;2.12;103.24
82.0;2.12;105.47
83.0;2.13;107.7
