GRAND_ID: 5970
DAM_NAME: 129.013459
LONG: 129.013459
LAT: 36.065392
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.07;0.2
2.0;0.26;0.58
3.0;0.42;1.14
4.0;0.62;1.89
5.0;0.82;2.84
6.0;1.08;4.05
7.0;1.27;5.45
8.0;1.56;7.14
9.0;1.8;9.07
10.0;2.02;11.21
11.0;2.18;13.52
12.0;2.44;16.09
13.0;2.61;18.83
14.0;2.8;21.76
15.0;2.94;24.83
16.0;3.14;28.1
17.0;3.29;31.52
18.0;3.49;35.14
19.0;3.66;38.93
20.0;3.88;42.94
21.0;4.05;47.13
22.0;4.28;51.54
23.0;4.49;56.16
24.0;4.71;61.0
25.0;4.88;66.01
26.0;5.11;71.25
27.0;5.26;76.64
28.0;5.48;82.26
29.0;5.63;88.02
30.0;5.82;93.97
31.0;5.96;100.06
32.0;6.08;106.27
33.0;6.17;112.57
34.0;6.27;118.97
