GRAND_ID: 6739
DAM_NAME: 151.688434
LONG: 151.688434
LAT: -32.236777
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.11
2.0;0.05;0.27
3.0;0.08;0.45
4.0;0.11;0.66
5.0;0.13;0.89
6.0;0.18;1.17
7.0;0.2;1.47
8.0;0.25;1.82
9.0;0.3;2.22
10.0;0.36;2.68
11.0;0.4;3.18
12.0;0.45;3.74
13.0;0.49;4.33
14.0;0.52;4.95
15.0;0.57;5.63
16.0;0.62;6.35
17.0;0.65;7.1
18.0;0.7;7.9
19.0;0.72;8.72
20.0;0.77;9.59
21.0;0.81;10.5
22.0;0.85;11.45
23.0;0.89;12.44
24.0;0.96;13.51
25.0;1.0;14.61
26.0;1.06;15.77
27.0;1.1;16.98
28.0;1.17;18.25
29.0;1.21;19.56
30.0;1.28;20.94
31.0;1.32;22.36
32.0;1.37;23.84
33.0;1.4;25.34
34.0;1.45;26.89
35.0;1.47;28.47
36.0;1.5;30.07
37.0;1.53;31.7
38.0;1.56;33.36
