GRAND_ID: 2879
DAM_NAME: -2.647621
LONG: -2.647621
LAT: 37.860799
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.14
2.0;0.13;0.38
3.0;0.17;0.67
4.0;0.24;1.02
5.0;0.3;1.43
6.0;0.34;1.89
7.0;0.39;2.38
8.0;0.44;2.93
9.0;0.51;3.55
10.0;0.59;4.25
11.0;0.64;5.01
12.0;0.71;5.83
13.0;0.76;6.7
14.0;0.82;7.63
15.0;0.87;8.61
16.0;0.92;9.64
17.0;0.95;10.7
18.0;0.97;11.78
19.0;0.99;12.88
20.0;1.0;14.0
21.0;1.02;15.12
22.0;1.02;16.25
23.0;1.03;17.4
24.0;1.04;18.54
25.0;1.04;19.69
