GRAND_ID: 4550
DAM_NAME: 31.60907
LONG: 31.60907
LAT: -20.625444
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.13;0.34
2.0;0.55;1.09
3.0;0.77;2.06
4.0;1.39;3.65
5.0;1.67;5.53
6.0;2.86;8.59
7.0;3.29;12.08
8.0;4.36;16.65
9.0;4.7;21.55
10.0;5.53;27.29
11.0;5.86;33.34
12.0;7.0;40.55
13.0;7.54;48.29
14.0;8.91;57.4
15.0;9.34;66.94
16.0;10.49;77.64
17.0;11.0;88.84
18.0;12.22;101.26
19.0;12.7;114.17
20.0;13.9;128.27
21.0;14.38;142.85
22.0;15.69;158.74
23.0;16.22;175.17
24.0;17.6;192.96
25.0;18.1;211.26
26.0;19.56;231.03
27.0;20.04;251.27
28.0;21.16;272.63
29.0;21.46;294.3
30.0;22.14;316.64
31.0;22.32;339.17
32.0;22.69;362.06
33.0;22.81;385.08
