GRAND_ID: 5902
DAM_NAME: 124.966211
LONG: 124.966211
LAT: 40.462665
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.08;0.28
2.0;0.21;0.69
3.0;0.33;1.22
4.0;0.45;1.86
5.0;0.53;2.59
6.0;0.78;3.57
7.0;0.86;4.63
8.0;1.2;6.03
9.0;1.29;7.51
10.0;1.77;9.48
11.0;2.23;11.91
12.0;6.17;18.27
13.0;8.77;27.24
14.0;14.26;41.71
15.0;18.71;60.61
16.0;23.37;84.18
17.0;26.94;111.32
18.0;30.9;142.41
19.0;34.32;176.92
20.0;38.77;215.89
21.0;43.71;259.8
22.0;50.66;310.66
23.0;55.51;366.37
24.0;64.67;431.23
25.0;72.02;503.44
26.0;85.29;588.93
27.0;90.38;679.51
28.0;103.38;783.09
29.0;109.59;892.87
30.0;121.8;1014.87
31.0;127.73;1142.79
32.0;140.2;1283.19
33.0;145.48;1428.87
34.0;159.78;1588.85
35.0;164.53;1753.58
36.0;176.65;1930.43
37.0;184.12;2114.75
38.0;194.42;2309.37
39.0;201.5;2511.06
40.0;209.46;2720.72
41.0;216.92;2937.83
42.0;226.16;3164.19
43.0;233.44;3397.83
44.0;238.89;3636.92
45.0;244.92;3882.04
46.0;253.78;4136.01
47.0;259.39;4395.6
48.0;266.98;4662.78
49.0;270.92;4933.89
50.0;280.49;5214.58
51.0;284.92;5499.69
52.0;293.88;5793.77
53.0;296.6;6090.57
54.0;304.83;6395.6
55.0;309.65;6705.44
56.0;318.81;7024.45
57.0;322.16;7346.81
58.0;328.99;7675.99
59.0;333.94;8010.13
60.0;342.13;8352.46
61.0;347.03;8699.68
62.0;352.64;9052.51
63.0;357.82;9410.53
64.0;363.42;9774.14
65.0;369.33;10143.68
66.0;375.03;10518.9
67.0;379.69;10898.79
68.0;386.0;11284.98
69.0;390.92;11676.1
70.0;397.89;12074.19
71.0;400.27;12474.65
72.0;408.12;12882.97
73.0;411.28;13294.45
74.0;418.88;13713.53
75.0;422.12;14135.84
76.0;429.4;14565.44
77.0;433.1;14998.74
78.0;440.45;15439.39
79.0;444.16;15883.75
80.0;451.82;16335.77
81.0;456.54;16792.5
