GRAND_ID: 2676
DAM_NAME: -6.450762
LONG: -6.450762
LAT: 42.835677
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.11
2.0;0.01;0.22
3.0;0.01;0.34
4.0;0.02;0.46
5.0;0.03;0.59
6.0;0.04;0.73
7.0;0.04;0.88
8.0;0.05;1.04
9.0;0.07;1.21
10.0;0.1;1.42
11.0;0.13;1.65
12.0;0.22;1.97
13.0;0.26;2.34
14.0;0.35;2.79
15.0;0.4;3.29
16.0;0.46;3.85
17.0;0.5;4.45
18.0;0.56;5.12
19.0;0.58;5.8
20.0;0.64;6.54
21.0;0.67;7.32
22.0;0.73;8.15
23.0;0.76;9.01
24.0;0.8;9.92
25.0;0.83;10.85
26.0;0.87;11.83
27.0;0.89;12.82
28.0;0.92;13.84
29.0;0.94;14.89
30.0;0.98;15.97
31.0;1.0;17.08
32.0;1.04;18.22
33.0;1.06;19.39
34.0;1.09;20.58
35.0;1.1;21.79
36.0;1.12;23.01
37.0;1.13;24.24
38.0;1.15;25.5
39.0;1.15;26.75
40.0;1.17;28.02
41.0;1.17;29.3
42.0;1.18;30.59
