GRAND_ID: 54
DAM_NAME: -123.604561
LONG: -123.604561
LAT: 47.386357
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.05;0.16
2.0;0.08;0.35
3.0;0.14;0.6
4.0;0.19;0.91
5.0;0.26;1.28
6.0;0.34;1.73
7.0;0.44;2.28
8.0;0.51;2.9
9.0;0.58;3.59
10.0;0.65;4.36
11.0;0.73;5.2
12.0;0.82;6.13
13.0;0.96;7.2
14.0;1.07;8.38
15.0;1.15;9.65
16.0;1.26;11.02
17.0;1.42;12.55
18.0;1.56;14.22
19.0;1.77;16.09
20.0;1.9;18.11
21.0;2.07;20.29
22.0;2.2;22.6
23.0;2.36;25.07
24.0;2.44;27.62
25.0;2.54;30.27
26.0;2.63;33.02
27.0;2.71;35.84
28.0;2.76;38.7
29.0;2.85;41.67
30.0;2.9;44.68
31.0;2.96;47.75
32.0;3.01;50.87
33.0;3.08;54.06
34.0;3.12;57.29
35.0;3.17;60.57
36.0;3.2;63.88
37.0;3.21;67.21
38.0;3.25;70.57
39.0;3.28;73.96
40.0;3.3;77.36
41.0;3.33;80.81
42.0;3.35;84.26
43.0;3.36;87.74
44.0;3.37;91.22
45.0;3.39;94.72
46.0;3.41;98.24
47.0;3.42;101.78
48.0;3.43;105.32
49.0;3.44;108.87
50.0;3.44;112.42
51.0;3.46;115.99
52.0;3.47;119.57
53.0;3.47;123.15
54.0;3.48;126.75
