GRAND_ID: 4611
DAM_NAME: 31.053125
LONG: 31.053125
LAT: -27.518013
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.16
2.0;0.13;0.41
3.0;0.18;0.71
4.0;0.32;1.15
5.0;0.37;1.64
6.0;0.49;2.25
7.0;0.56;2.93
8.0;0.69;3.74
9.0;0.75;4.6
10.0;0.88;5.6
11.0;1.04;6.76
12.0;1.87;8.75
13.0;2.23;11.11
14.0;2.84;14.06
15.0;3.08;17.26
16.0;3.6;20.99
17.0;3.82;24.93
18.0;4.3;29.35
19.0;4.52;33.99
20.0;5.15;39.26
21.0;5.33;44.71
22.0;5.96;50.78
23.0;6.18;57.08
24.0;6.51;63.71
25.0;6.63;70.46
26.0;6.84;77.43
27.0;6.93;84.47
28.0;7.06;91.65
29.0;7.09;98.86
30.0;7.15;106.13
31.0;7.18;113.42
