GRAND_ID: 4126
DAM_NAME: 27.72291
LONG: 27.72291
LAT: -23.986232
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.07;0.23
2.0;0.25;0.64
3.0;0.32;1.12
4.0;0.44;1.72
5.0;0.5;2.38
6.0;0.62;3.16
7.0;0.66;3.98
8.0;0.77;4.91
9.0;0.82;5.9
10.0;0.92;6.98
11.0;0.98;8.12
12.0;1.11;9.39
13.0;1.15;10.7
14.0;1.28;12.15
15.0;1.33;13.64
16.0;1.44;15.24
17.0;1.49;16.89
18.0;1.62;18.67
19.0;1.66;20.49
20.0;1.76;22.4
21.0;1.8;24.37
22.0;1.94;26.47
23.0;2.04;28.67
24.0;2.4;31.23
25.0;2.61;34.0
26.0;3.29;37.45
27.0;3.57;41.19
28.0;4.23;45.58
29.0;4.54;50.27
30.0;5.4;55.84
31.0;5.72;61.71
32.0;6.6;68.48
33.0;6.8;75.44
34.0;7.21;82.81
35.0;7.33;90.3
36.0;7.69;98.15
37.0;7.78;106.09
38.0;8.01;114.26
39.0;8.07;122.49
40.0;8.24;130.89
41.0;8.32;139.37
42.0;8.46;148.0
43.0;8.51;156.66
44.0;8.65;165.48
45.0;8.7;174.34
46.0;8.82;183.31
47.0;8.86;192.33
48.0;8.95;201.44
49.0;8.99;210.59
50.0;9.07;219.82
51.0;9.1;229.09
52.0;9.17;238.42
53.0;9.19;247.77
