GRAND_ID: 6618
DAM_NAME: 148.252083
LONG: 148.252083
LAT: -35.403764
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.2
2.0;0.34;0.69
3.0;0.46;1.31
4.0;0.78;2.24
5.0;1.0;3.39
6.0;1.39;4.93
7.0;1.58;6.66
8.0;2.13;8.95
9.0;2.38;11.48
10.0;2.88;14.51
11.0;3.11;17.77
12.0;3.54;21.47
13.0;4.08;25.7
14.0;4.68;30.53
15.0;5.12;35.81
16.0;5.95;41.91
17.0;6.34;48.4
18.0;7.26;55.81
19.0;7.77;63.73
20.0;8.53;72.41
21.0;9.35;81.91
22.0;10.11;92.17
23.0;10.62;102.94
24.0;11.27;114.37
25.0;11.62;126.14
26.0;12.35;138.65
27.0;12.75;151.55
28.0;13.41;165.11
29.0;13.81;179.07
30.0;14.5;193.72
31.0;15.31;209.18
32.0;16.19;225.53
33.0;16.77;242.45
34.0;17.86;260.47
35.0;18.36;278.98
36.0;19.27;298.4
37.0;19.92;318.48
38.0;20.75;339.38
39.0;21.49;361.02
40.0;22.19;383.37
41.0;22.65;406.16
42.0;23.52;429.84
43.0;23.97;453.96
44.0;24.77;478.89
45.0;25.3;504.34
46.0;26.05;530.54
47.0;26.61;557.3
48.0;27.15;584.61
49.0;27.46;612.22
50.0;28.16;640.53
51.0;28.4;669.09
52.0;28.82;698.07
53.0;29.12;727.34
54.0;29.49;756.98
55.0;29.77;786.9
56.0;30.01;817.07
57.0;30.18;847.4
58.0;30.49;878.04
59.0;30.63;908.82
60.0;30.78;939.76
61.0;30.92;970.83
62.0;31.09;1002.07
63.0;31.22;1033.44
64.0;31.34;1064.93
65.0;31.43;1096.52
66.0;31.6;1128.27
67.0;31.68;1160.1
68.0;31.77;1192.03
69.0;31.85;1224.03
70.0;31.94;1256.12
71.0;32.01;1288.28
72.0;32.09;1320.52
73.0;32.14;1352.81
74.0;32.21;1385.17
75.0;32.25;1417.58
76.0;32.31;1450.05
77.0;32.36;1482.56
78.0;32.42;1515.13
79.0;32.46;1547.75
