GRAND_ID: 2435
DAM_NAME: -53.009057
LONG: -53.009057
LAT: -25.534537
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.11
2.0;0.03;0.25
3.0;0.04;0.4
4.0;0.11;0.62
5.0;0.15;0.88
6.0;0.24;1.23
7.0;0.3;1.64
8.0;0.46;2.21
9.0;0.53;2.85
10.0;0.76;3.72
11.0;0.81;4.65
12.0;1.0;5.76
13.0;1.13;6.99
14.0;1.45;8.56
15.0;1.58;10.25
16.0;1.88;12.24
17.0;1.95;14.29
18.0;2.15;16.55
19.0;2.24;18.9
20.0;2.43;21.44
21.0;2.47;24.02
22.0;2.62;26.75
23.0;2.68;29.55
24.0;2.88;32.53
25.0;3.05;35.69
26.0;3.45;39.25
27.0;3.66;43.02
28.0;4.56;47.69
29.0;5.15;52.95
30.0;6.3;59.36
31.0;6.83;66.3
32.0;7.93;74.34
33.0;8.38;82.83
34.0;9.3;92.24
35.0;9.6;101.96
36.0;10.41;112.48
37.0;10.78;123.36
38.0;11.66;135.13
39.0;11.94;147.18
40.0;12.81;160.1
41.0;13.27;173.48
42.0;14.14;187.73
43.0;14.42;202.26
44.0;15.05;217.42
45.0;15.38;232.91
46.0;16.15;249.17
47.0;16.54;265.83
48.0;17.65;283.59
49.0;18.34;302.04
50.0;20.23;322.38
51.0;21.34;343.83
52.0;23.59;367.52
53.0;24.55;392.18
54.0;26.52;418.82
55.0;27.54;446.46
56.0;29.68;476.25
57.0;31.04;507.41
58.0;33.52;541.03
59.0;34.65;575.79
60.0;36.77;612.68
61.0;37.69;650.48
62.0;39.35;689.94
63.0;40.22;730.27
64.0;41.95;772.32
65.0;42.66;815.1
66.0;44.0;859.21
67.0;44.79;904.11
68.0;46.2;950.42
69.0;47.22;997.75
70.0;48.78;1046.65
71.0;49.71;1096.47
72.0;51.09;1147.66
73.0;51.81;1199.58
74.0;53.13;1252.83
75.0;54.02;1306.95
76.0;55.27;1362.33
77.0;56.1;1418.54
78.0;57.37;1476.02
79.0;58.1;1534.24
80.0;59.33;1593.68
81.0;60.06;1653.85
82.0;61.3;1715.26
83.0;61.92;1777.3
84.0;63.37;1840.77
85.0;64.13;1905.01
86.0;65.27;1970.4
87.0;65.99;2036.5
88.0;67.18;2103.78
89.0;67.86;2171.75
