GRAND_ID: 204
DAM_NAME: -120.602083
LONG: -120.602083
LAT: 37.877114
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.13
2.0;0.06;0.29
3.0;0.07;0.46
4.0;0.1;0.66
5.0;0.11;0.88
6.0;0.15;1.14
7.0;0.18;1.42
8.0;0.2;1.72
9.0;0.22;2.05
10.0;0.25;2.4
11.0;0.27;2.78
12.0;0.3;3.19
13.0;0.34;3.63
14.0;0.38;4.12
15.0;0.41;4.64
16.0;0.47;5.21
17.0;0.5;5.81
18.0;0.66;6.57
19.0;0.91;7.59
20.0;1.29;8.98
21.0;1.43;10.52
22.0;1.71;12.33
23.0;1.9;14.34
24.0;2.35;16.79
25.0;2.62;19.52
26.0;2.99;22.62
27.0;3.21;25.93
28.0;3.41;29.44
29.0;3.53;33.08
30.0;3.66;36.85
31.0;3.73;40.69
