GRAND_ID: 3676
DAM_NAME: 13.790871
LONG: 13.790871
LAT: -8.963743
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.06;0.2
2.0;0.09;0.43
3.0;0.15;0.71
4.0;0.18;1.02
5.0;0.25;1.41
6.0;0.27;1.81
7.0;0.31;2.26
8.0;0.37;2.76
9.0;0.49;3.38
10.0;0.68;4.19
11.0;0.86;5.19
12.0;1.04;6.36
13.0;1.53;8.03
14.0;5.61;13.77
15.0;12.35;26.25
16.0;18.58;44.97
17.0;27.71;72.81
18.0;35.42;108.36
19.0;44.25;152.75
20.0;53.09;205.98
21.0;62.47;268.58
22.0;70.37;339.09
23.0;79.81;419.03
24.0;87.67;506.83
25.0;95.49;602.46
26.0;101.65;704.24
27.0;107.22;811.59
28.0;112.72;924.45
29.0;119.23;1043.81
30.0;125.37;1169.31
31.0;132.91;1302.36
32.0;139.45;1441.94
33.0;145.71;1587.79
34.0;150.67;1738.58
35.0;155.57;1894.29
36.0;158.61;2053.03
37.0;161.0;2214.17
38.0;162.32;2376.62
