GRAND_ID: 5601
DAM_NAME: 114.267923
LONG: 114.267923
LAT: 27.381729
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.12;0.28
2.0;0.29;0.73
3.0;0.49;1.38
4.0;0.83;2.38
5.0;1.09;3.63
6.0;1.52;5.31
7.0;1.89;7.36
8.0;2.36;9.88
9.0;2.59;12.63
10.0;3.0;15.79
11.0;3.29;19.24
12.0;3.66;23.06
13.0;3.92;27.14
14.0;4.24;31.54
15.0;4.51;36.21
16.0;4.81;41.18
17.0;5.07;46.41
18.0;5.37;51.94
19.0;5.61;57.71
20.0;5.96;63.83
21.0;6.36;70.35
22.0;6.74;77.26
23.0;7.11;84.53
24.0;7.52;92.21
25.0;7.87;100.24
26.0;8.26;108.66
27.0;8.6;117.42
28.0;8.98;126.56
29.0;9.32;136.05
30.0;9.77;145.98
31.0;10.15;156.3
32.0;10.59;167.05
