GRAND_ID: 1800
DAM_NAME: -86.242708
LONG: -86.242708
LAT: 35.466245
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.32;0.45
2.0;0.66;1.24
3.0;1.33;2.7
4.0;1.72;4.55
5.0;2.41;7.09
6.0;2.92;10.13
7.0;3.68;13.95
8.0;4.05;18.12
9.0;4.53;22.78
10.0;4.86;27.78
11.0;5.38;33.29
12.0;5.64;39.06
13.0;6.31;45.5
14.0;6.79;52.41
15.0;7.34;59.89
16.0;7.65;67.67
17.0;8.22;76.02
18.0;8.55;84.7
19.0;9.13;93.96
20.0;9.44;103.53
21.0;9.96;113.63
22.0;10.23;123.98
23.0;10.72;134.83
24.0;10.96;145.91
25.0;11.4;157.45
26.0;11.65;169.23
27.0;11.97;181.33
28.0;12.16;193.62
29.0;12.45;206.2
30.0;12.56;218.89
31.0;12.78;231.8
32.0;12.89;244.82
33.0;13.07;258.03
34.0;13.16;271.31
35.0;13.3;284.74
