GRAND_ID: 6901
DAM_NAME: -42.576193
LONG: -42.576193
LAT: -16.736518
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.43;0.66
2.0;0.78;1.68
3.0;0.93;2.84
4.0;1.28;4.35
5.0;1.57;6.15
6.0;1.77;8.15
7.0;2.0;10.39
8.0;2.2;12.82
9.0;2.6;15.66
10.0;2.92;18.81
11.0;3.54;22.59
12.0;3.96;26.78
13.0;5.0;32.02
14.0;6.0;38.25
15.0;7.29;45.77
16.0;8.0;54.01
17.0;8.99;63.24
18.0;9.81;73.28
19.0;10.91;84.42
20.0;11.73;96.39
21.0;12.92;109.54
22.0;13.81;123.58
23.0;15.08;138.9
24.0;15.88;155.01
25.0;17.28;172.52
26.0;18.53;191.28
27.0;19.95;211.46
28.0;21.17;232.86
29.0;22.8;255.9
30.0;23.75;279.88
31.0;24.75;304.87
32.0;25.83;330.93
33.0;27.16;358.33
34.0;28.14;386.7
35.0;29.54;416.47
36.0;30.76;447.46
37.0;32.01;479.7
38.0;33.1;513.03
39.0;34.63;547.9
40.0;35.32;583.45
41.0;36.56;620.24
42.0;37.67;658.14
43.0;39.16;697.53
44.0;39.78;737.55
45.0;41.68;779.46
46.0;42.55;822.23
47.0;44.4;866.87
48.0;45.13;912.23
49.0;47.05;959.51
50.0;47.88;1007.62
51.0;49.65;1057.51
52.0;50.68;1108.43
53.0;53.15;1161.81
54.0;54.38;1216.42
55.0;56.78;1273.44
56.0;57.92;1331.59
57.0;60.32;1392.15
58.0;62.04;1454.42
59.0;64.46;1519.12
60.0;66.03;1585.38
61.0;69.02;1654.63
62.0;70.66;1725.52
63.0;74.94;1800.69
64.0;76.53;1877.46
65.0;80.37;1958.05
66.0;82.53;2040.82
67.0;86.68;2127.73
68.0;88.28;2216.25
69.0;91.67;2308.15
70.0;93.47;2401.85
71.0;97.24;2499.33
72.0;99.04;2598.6
73.0;102.62;2701.46
74.0;104.43;2806.12
75.0;108.05;2914.4
76.0;109.74;3024.38
77.0;114.01;3138.62
78.0;115.99;3254.85
79.0;120.11;3375.19
80.0;122.05;3497.47
81.0;126.12;3623.82
82.0;128.61;3752.66
83.0;132.49;3885.38
84.0;134.47;4020.08
85.0;138.55;4158.86
86.0;140.64;4299.74
87.0;144.96;4444.93
88.0;146.46;4591.63
89.0;150.43;4742.29
90.0;152.23;4894.76
91.0;156.28;5051.27
92.0;157.73;5209.23
93.0;161.33;5370.8
94.0;163.45;5534.48
95.0;167.23;5701.94
96.0;169.08;5871.26
97.0;172.99;6044.49
98.0;174.8;6219.52
99.0;178.56;6398.31
100.0;180.38;6578.93
101.0;184.14;6763.3
102.0;185.63;6949.17
103.0;189.2;7138.6
104.0;190.71;7329.55
105.0;194.37;7524.15
106.0;196.22;7720.61
107.0;199.16;7920.0
108.0;200.74;8120.97
109.0;204.15;8325.36
110.0;205.73;8531.32
111.0;208.64;8740.19
112.0;210.2;8950.62
113.0;212.81;9163.67
114.0;213.95;9377.86
115.0;217.03;9595.12
