GRAND_ID: 6572
DAM_NAME: 136.053204
LONG: 136.053204
LAT: 34.093725
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.11
2.0;0.02;0.24
3.0;0.03;0.39
4.0;0.06;0.55
5.0;0.06;0.72
6.0;0.08;0.91
7.0;0.09;1.11
8.0;0.12;1.34
9.0;0.14;1.58
10.0;0.17;1.86
11.0;0.2;2.17
12.0;0.23;2.51
13.0;0.26;2.88
14.0;0.3;3.29
15.0;0.33;3.73
16.0;0.38;4.21
17.0;0.41;4.73
18.0;0.47;5.31
19.0;0.5;5.92
20.0;0.57;6.6
21.0;0.61;7.31
22.0;0.66;8.07
23.0;0.7;8.88
24.0;0.74;9.73
25.0;0.78;10.61
26.0;0.84;11.56
27.0;0.86;12.53
28.0;0.93;13.57
29.0;0.95;14.63
30.0;1.01;15.74
31.0;1.03;16.88
32.0;1.07;18.05
33.0;1.09;19.26
34.0;1.15;20.51
35.0;1.17;21.79
36.0;1.22;23.11
37.0;1.24;24.47
38.0;1.29;25.86
39.0;1.35;27.31
40.0;1.39;28.82
41.0;1.44;30.36
42.0;1.48;31.94
43.0;1.52;33.57
44.0;1.58;35.26
45.0;1.62;36.99
46.0;1.67;38.77
47.0;1.7;40.58
48.0;1.76;42.44
49.0;1.79;44.34
50.0;1.85;46.3
51.0;1.88;48.28
52.0;1.94;50.33
53.0;1.98;52.41
54.0;2.04;54.56
55.0;2.07;56.75
56.0;2.15;59.0
57.0;2.17;61.28
58.0;2.22;63.61
59.0;2.26;65.98
60.0;2.33;68.42
61.0;2.4;70.92
62.0;2.44;73.47
63.0;2.5;76.08
64.0;2.56;78.75
65.0;2.61;81.47
