GRAND_ID: 4615
DAM_NAME: 30.563966
LONG: 30.563966
LAT: -29.039491
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.11
2.0;0.01;0.22
3.0;0.01;0.33
4.0;0.01;0.44
5.0;0.01;0.56
6.0;0.02;0.68
7.0;0.02;0.8
8.0;0.02;0.93
9.0;0.03;1.06
10.0;0.03;1.19
11.0;0.03;1.32
12.0;0.03;1.46
13.0;0.04;1.6
14.0;0.04;1.74
15.0;0.04;1.88
16.0;0.05;2.03
17.0;0.05;2.19
18.0;0.05;2.34
19.0;0.06;2.5
20.0;0.06;2.66
21.0;0.06;2.83
22.0;0.07;3.0
23.0;0.07;3.17
24.0;0.07;3.35
25.0;0.08;3.53
26.0;0.08;3.72
27.0;0.08;3.9
28.0;0.09;4.1
29.0;0.1;4.3
30.0;0.1;4.5
31.0;0.1;4.71
32.0;0.11;4.92
33.0;0.11;5.13
34.0;0.12;5.35
35.0;0.12;5.58
36.0;0.13;5.81
37.0;0.13;6.04
38.0;0.14;6.28
39.0;0.14;6.53
40.0;0.15;6.78
41.0;0.15;7.03
42.0;0.15;7.28
43.0;0.15;7.54
44.0;0.16;7.8
45.0;0.16;8.06
46.0;0.17;8.33
47.0;0.17;8.6
48.0;0.18;8.88
49.0;0.18;9.17
50.0;0.19;9.46
51.0;0.2;9.77
52.0;0.22;10.09
53.0;0.23;10.42
54.0;0.24;10.76
55.0;0.26;11.12
56.0;0.26;11.49
57.0;0.27;11.87
58.0;0.28;12.25
59.0;0.29;12.64
60.0;0.3;13.04
61.0;0.31;13.45
62.0;0.32;13.87
63.0;0.32;14.3
64.0;0.33;14.73
65.0;0.34;15.17
66.0;0.35;15.62
67.0;0.36;16.08
68.0;0.36;16.55
69.0;0.37;17.02
70.0;0.38;17.5
71.0;0.39;17.99
72.0;0.4;18.49
73.0;0.4;19.0
74.0;0.41;19.51
75.0;0.41;20.03
76.0;0.42;20.55
77.0;0.43;21.08
78.0;0.43;21.61
79.0;0.44;22.16
80.0;0.44;22.7
81.0;0.45;23.25
82.0;0.45;23.81
83.0;0.46;24.37
84.0;0.46;24.93
85.0;0.47;25.51
86.0;0.47;26.08
87.0;0.47;26.65
88.0;0.47;27.23
89.0;0.48;27.81
