GRAND_ID: 2579
DAM_NAME: -4.066321
LONG: -4.066321
LAT: 56.435518
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.12
2.0;0.04;0.28
3.0;0.05;0.45
4.0;0.08;0.65
5.0;0.1;0.87
6.0;0.14;1.12
7.0;0.16;1.4
8.0;0.22;1.73
9.0;0.26;2.11
10.0;0.33;2.56
11.0;0.37;3.04
12.0;0.44;3.6
13.0;0.47;4.19
14.0;0.54;4.85
15.0;0.58;5.54
16.0;0.65;6.31
17.0;0.69;7.12
18.0;0.79;8.02
19.0;0.83;8.97
20.0;0.9;9.98
21.0;0.93;11.03
22.0;1.01;12.16
23.0;1.04;13.32
24.0;1.1;14.54
25.0;1.15;15.8
26.0;1.21;17.13
27.0;1.24;18.48
28.0;1.3;19.89
29.0;1.31;21.32
30.0;1.35;22.79
31.0;1.37;24.28
32.0;1.4;25.79
