GRAND_ID: 249
DAM_NAME: -116.327917
LONG: -116.327917
LAT: 52.310861
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.11
2.0;0.02;0.24
3.0;0.02;0.36
4.0;0.04;0.51
5.0;0.05;0.66
6.0;0.07;0.83
7.0;0.07;1.0
8.0;0.09;1.19
9.0;0.1;1.4
10.0;0.11;1.61
11.0;0.12;1.83
12.0;0.13;2.06
13.0;0.13;2.29
14.0;0.16;2.55
15.0;0.17;2.83
16.0;0.19;3.12
17.0;0.19;3.42
18.0;0.21;3.73
19.0;0.22;4.05
20.0;0.26;4.41
21.0;0.26;4.77
22.0;0.27;5.14
23.0;0.28;5.53
24.0;0.31;5.94
25.0;0.31;6.35
26.0;0.32;6.77
27.0;0.34;7.21
28.0;0.36;7.68
29.0;0.37;8.15
30.0;0.39;8.65
31.0;0.4;9.15
32.0;0.42;9.68
33.0;0.43;10.21
34.0;0.47;10.78
35.0;0.47;11.36
36.0;0.5;11.97
37.0;0.51;12.58
38.0;0.54;13.23
39.0;0.58;13.91
40.0;0.67;14.68
41.0;0.71;15.49
42.0;0.8;16.39
43.0;0.83;17.32
44.0;0.89;18.31
45.0;0.91;19.33
46.0;1.02;20.45
47.0;1.03;21.58
48.0;1.16;22.85
49.0;1.18;24.13
50.0;1.34;25.57
51.0;1.37;27.05
52.0;1.48;28.63
53.0;1.52;30.25
54.0;1.7;32.05
55.0;1.86;34.02
56.0;2.27;36.4
57.0;2.31;38.81
58.0;3.49;42.41
59.0;3.86;46.37
60.0;4.73;51.2
61.0;5.05;56.36
62.0;6.28;62.74
63.0;6.72;69.57
64.0;7.95;77.62
65.0;8.28;86.01
66.0;9.94;96.05
67.0;10.56;106.71
68.0;12.9;119.72
69.0;14.08;133.9
70.0;16.13;150.14
71.0;16.26;166.5
72.0;18.07;184.67
73.0;19.2;203.97
74.0;21.18;225.26
75.0;21.61;246.97
76.0;23.11;270.18
77.0;23.95;294.23
78.0;25.59;319.92
79.0;25.59;345.62
80.0;27.79;373.52
81.0;28.52;402.14
82.0;30.42;432.66
83.0;31.11;463.88
84.0;34.08;498.07
85.0;34.22;532.39
86.0;36.41;568.9
87.0;37.7;606.7
88.0;40.15;646.95
89.0;41.04;688.09
90.0;43.28;731.48
91.0;44.35;775.93
92.0;45.95;821.98
93.0;46.08;868.17
94.0;47.67;915.94
95.0;48.45;964.49
96.0;49.77;1014.37
97.0;50.26;1064.72
98.0;51.53;1116.36
99.0;52.41;1168.87
100.0;53.73;1222.71
101.0;54.04;1276.85
102.0;55.15;1332.1
103.0;55.53;1387.73
104.0;56.56;1444.39
105.0;57.06;1501.56
106.0;57.96;1559.62
107.0;58.03;1617.76
108.0;58.69;1676.55
109.0;59.05;1735.7
