GRAND_ID: 516
DAM_NAME: -106.46163
LONG: -106.46163
LAT: 39.367482
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.13
2.0;0.04;0.3
3.0;0.04;0.47
4.0;0.07;0.68
5.0;0.07;0.88
6.0;0.13;1.13
7.0;0.13;1.39
8.0;0.16;1.68
9.0;0.16;1.98
10.0;0.21;2.32
11.0;0.21;2.66
12.0;0.32;3.11
13.0;0.32;3.56
14.0;0.46;4.15
15.0;0.46;4.74
16.0;0.54;5.41
17.0;0.54;6.09
18.0;0.64;6.85
19.0;0.64;7.62
20.0;0.7;8.45
21.0;0.7;9.28
22.0;0.78;10.19
23.0;0.78;11.1
24.0;0.84;12.07
25.0;0.84;13.04
26.0;0.9;14.07
27.0;0.9;15.1
28.0;0.94;16.17
29.0;0.94;17.23
30.0;0.98;18.34
31.0;0.98;19.45
32.0;1.02;20.6
33.0;1.02;21.74
34.0;1.07;22.94
35.0;1.07;24.14
36.0;1.1;25.37
37.0;1.1;26.6
38.0;1.13;27.86
39.0;1.13;29.12
40.0;1.16;30.42
41.0;1.16;31.72
42.0;1.19;33.04
43.0;1.19;34.36
