GRAND_ID: 6947
DAM_NAME: 104.781113
LONG: 104.781113
LAT: -5.25232
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.05;0.2
2.0;0.14;0.49
3.0;0.2;0.83
4.0;0.32;1.29
5.0;0.39;1.83
6.0;0.52;2.49
7.0;0.66;3.3
8.0;0.88;4.32
9.0;1.06;5.52
10.0;1.34;7.01
11.0;1.56;8.71
12.0;1.89;10.75
13.0;2.2;13.09
14.0;2.63;15.86
15.0;2.95;18.95
16.0;3.4;22.5
17.0;3.68;26.32
18.0;3.98;30.45
19.0;4.25;34.85
20.0;4.58;39.57
21.0;4.8;44.52
22.0;5.15;49.81
23.0;5.4;55.36
24.0;5.78;61.29
25.0;6.07;67.5
26.0;6.46;74.11
27.0;6.73;80.98
28.0;7.11;88.23
29.0;7.37;95.74
30.0;7.76;103.64
31.0;8.07;111.86
32.0;8.48;120.48
33.0;8.73;129.35
34.0;9.11;138.6
35.0;9.32;148.06
36.0;9.67;157.88
37.0;9.94;167.96
38.0;10.29;178.4
39.0;10.51;189.05
40.0;10.9;200.1
41.0;11.11;211.35
42.0;11.49;222.98
43.0;11.76;234.89
44.0;12.19;247.22
45.0;12.46;259.83
46.0;12.87;272.84
47.0;13.11;286.1
48.0;13.49;299.73
49.0;13.69;313.56
50.0;14.17;327.88
51.0;14.44;342.46
52.0;14.9;357.5
53.0;15.15;372.8
54.0;15.67;388.61
55.0;15.95;404.7
56.0;16.43;421.28
57.0;16.69;438.11
58.0;17.18;455.44
59.0;17.46;473.04
60.0;17.94;491.13
61.0;18.19;509.46
62.0;18.64;528.25
63.0;18.88;547.27
64.0;19.28;566.69
65.0;19.53;586.37
66.0;19.97;606.48
