GRAND_ID: 2342
DAM_NAME: -68.589656
LONG: -68.589656
LAT: -39.106312
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.24;0.73
2.0;0.96;2.18
3.0;1.6;4.26
4.0;2.49;7.24
5.0;2.92;10.65
6.0;4.26;15.39
7.0;5.47;21.34
8.0;8.5;30.32
9.0;9.9;40.71
10.0;12.53;53.72
11.0;14.24;68.44
12.0;17.2;86.12
13.0;18.67;105.27
14.0;21.33;127.09
15.0;22.74;150.31
16.0;24.91;175.7
17.0;26.07;202.26
18.0;28.16;230.9
19.0;29.1;260.49
20.0;31.02;291.99
21.0;31.83;324.31
22.0;33.47;358.26
23.0;34.22;392.96
24.0;35.83;429.27
25.0;36.49;466.24
26.0;37.69;504.41
27.0;38.35;543.25
28.0;39.28;583.01
29.0;39.73;623.22
30.0;40.41;664.12
31.0;40.76;705.36
32.0;41.34;747.18
33.0;41.62;789.29
34.0;42.04;831.81
35.0;42.24;874.53
36.0;42.59;917.6
37.0;42.79;960.87
38.0;43.04;1004.4
39.0;43.16;1048.05
40.0;43.37;1091.9
41.0;43.47;1135.86
42.0;43.68;1180.03
43.0;43.78;1224.3
44.0;43.96;1268.74
45.0;44.03;1313.25
