GRAND_ID: 5828
DAM_NAME: 116.040644
LONG: 116.040644
LAT: -32.648438
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.13;0.26
2.0;0.19;0.58
3.0;0.27;0.99
4.0;0.39;1.51
5.0;0.57;2.21
6.0;0.68;3.03
7.0;0.83;4.0
8.0;0.93;5.07
9.0;1.15;6.35
10.0;1.28;7.76
11.0;1.48;9.37
12.0;1.65;11.16
13.0;1.92;13.21
14.0;2.23;15.58
15.0;3.1;18.81
16.0;4.01;22.95
17.0;5.16;28.25
18.0;5.97;34.36
19.0;7.05;41.54
20.0;7.78;49.45
21.0;8.63;58.22
22.0;9.21;67.56
23.0;9.83;77.53
24.0;10.23;87.89
25.0;10.61;98.63
26.0;10.84;109.6
27.0;11.07;120.8
28.0;11.17;132.11
