GRAND_ID: 6933
DAM_NAME: 16.036189
LONG: 16.036189
LAT: -2.935546
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.06;0.18
2.0;0.08;0.38
3.0;0.14;0.63
4.0;0.17;0.93
5.0;0.3;1.34
6.0;0.33;1.79
7.0;0.54;2.45
8.0;1.01;3.58
9.0;3.76;7.46
10.0;4.8;12.38
11.0;8.59;21.09
12.0;11.0;32.2
13.0;19.37;51.69
14.0;22.74;74.55
15.0;33.74;108.42
16.0;36.67;145.21
17.0;44.14;189.47
18.0;47.1;236.69
19.0;52.8;289.61
20.0;55.62;345.35
21.0;62.22;407.68
22.0;65.13;472.93
23.0;70.75;543.8
24.0;73.05;616.97
25.0;77.89;694.98
26.0;79.92;775.01
27.0;86.44;861.57
28.0;89.17;950.86
29.0;95.38;1046.36
30.0;98.43;1144.91
31.0;103.38;1248.4
32.0;105.83;1354.35
33.0;109.66;1464.13
34.0;111.29;1575.54
