GRAND_ID: 416
DAM_NAME: -106.853706
LONG: -106.853706
LAT: 42.46391
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.05;0.18
2.0;0.09;0.4
3.0;0.14;0.67
4.0;0.21;1.01
5.0;0.28;1.42
6.0;0.36;1.91
7.0;0.42;2.45
8.0;0.53;3.12
9.0;0.63;3.87
10.0;0.72;4.72
11.0;0.82;5.67
12.0;0.97;6.77
13.0;1.1;8.0
14.0;1.28;9.4
15.0;1.43;10.97
16.0;1.59;12.69
17.0;1.79;14.61
18.0;2.03;16.77
19.0;2.21;19.11
20.0;2.5;21.74
21.0;2.68;24.55
22.0;3.46;28.14
23.0;3.98;32.25
24.0;4.75;37.13
25.0;5.38;42.64
26.0;6.56;49.33
27.0;7.8;57.25
28.0;9.23;66.61
29.0;10.57;77.32
30.0;12.25;89.69
31.0;13.65;103.48
32.0;15.21;118.82
33.0;16.54;135.49
34.0;18.1;153.72
35.0;19.48;173.33
36.0;21.05;194.52
37.0;22.41;217.06
38.0;24.24;241.43
39.0;26.15;267.71
40.0;28.47;296.31
41.0;30.32;326.76
42.0;32.06;358.95
43.0;33.6;392.67
44.0;36.14;428.95
45.0;38.23;467.3
46.0;41.54;508.97
47.0;44.3;553.4
48.0;48.62;602.15
49.0;52.25;654.53
50.0;56.58;711.24
51.0;59.86;771.22
52.0;66.2;837.55
53.0;71.04;908.72
54.0;77.89;986.75
55.0;82.59;1069.46
56.0;89.14;1158.73
57.0;93.48;1252.34
58.0;97.07;1349.53
59.0;99.41;1449.07
60.0;101.53;1550.73
61.0;102.56;1653.42
62.0;103.57;1757.12
63.0;104.21;1861.46
64.0;104.8;1966.39
65.0;105.22;2071.74
66.0;105.62;2177.49
